🇭🇰港澳台(主线),#genre#
广东影视,http://jellyfin.cyruslee.top:8888/udp/239.77.0.217:5146
广东少儿,http://jellyfin.cyruslee.top:8888/udp/239.77.0.250:5146
揭阳综合,http://www.3344.uk:8888/udp/239.77.0.229:5146
揭阳生活,http://www.3344.uk:8888/udp/239.77.0.251:5146
汕尾综合,http://www.3344.uk:8888/udp/239.77.0.25:5146
汕尾生活,http://www.3344.uk:8888/udp/239.77.0.187:5146
汕头综合,http://www.3344.uk:8888/udp/239.253.43.45:5146
汕头生活,http://www.3344.uk:8888/udp/239.253.43.46:5146
潮州综合,http://www.3344.uk:8888/udp/239.253.43.70:5146
潮州民生,http://www.3344.uk:8888/udp/239.253.43.75:5146
广东卫视,http://www.3344.uk:8888/udp/239.77.0.84:5146
广东珠江,http://www.3344.uk:8888/udp/239.77.0.1:5146
广东新闻,http://www.3344.uk:8888/udp/239.77.0.173:5146
广东民生,http://www.3344.uk:8888/udp/239.77.0.225:5146
广东体育,http://www.3344.uk:8888/udp/239.77.0.112:5146
经济科教,http://www.3344.uk:8888/udp/239.77.0.85:5146
大湾区卫视,http://www.3344.uk:8888/udp/239.77.0.215:5146
广东影视,http://www.3344.uk:8888/udp/239.77.0.217:5146
广东少儿,http://www.3344.uk:8888/udp/239.77.0.250:5146
揭阳综合,http://ikuai.cyruslee.top:8888/udp/239.77.0.229:5146
揭阳生活,http://ikuai.cyruslee.top:8888/udp/239.77.0.251:5146
汕尾综合,http://ikuai.cyruslee.top:8888/udp/239.77.0.25:5146
汕尾生活,http://ikuai.cyruslee.top:8888/udp/239.77.0.187:5146
汕头生活,http://ikuai.cyruslee.top:8888/udp/239.253.43.46:5146
潮州综合,http://ikuai.cyruslee.top:8888/udp/239.253.43.70:5146
潮州民生,http://ikuai.cyruslee.top:8888/udp/239.253.43.75:5146
广东卫视,http://ikuai.cyruslee.top:8888/udp/239.77.0.84:5146
广东珠江,http://ikuai.cyruslee.top:8888/udp/239.77.0.1:5146
广东新闻,http://ikuai.cyruslee.top:8888/udp/239.77.0.173:5146
广东民生,http://ikuai.cyruslee.top:8888/udp/239.77.0.225:5146
广东体育,http://ikuai.cyruslee.top:8888/udp/239.77.0.112:5146
经济科教,http://ikuai.cyruslee.top:8888/udp/239.77.0.85:5146
大湾区卫视,http://ikuai.cyruslee.top:8888/udp/239.77.0.215:5146
广东影视,http://ikuai.cyruslee.top:8888/udp/239.77.0.217:5146
广东少儿,http://ikuai.cyruslee.top:8888/udp/239.77.0.250:5146
揭阳综合,http://yanshifen.top:8889/udp/239.77.0.229:5146
揭阳生活,http://yanshifen.top:8889/udp/239.77.0.251:5146
汕尾综合,http://yanshifen.top:8889/udp/239.77.0.25:5146
汕尾生活,http://yanshifen.top:8889/udp/239.77.0.187:5146
汕头综合,http://yanshifen.top:8889/udp/239.253.43.45:5146
汕头生活,http://yanshifen.top:8889/udp/239.253.43.46:5146
潮州综合,http://yanshifen.top:8889/udp/239.253.43.70:5146
潮州民生,http://yanshifen.top:8889/udp/239.253.43.75:5146
广东卫视,http://yanshifen.top:8889/udp/239.77.0.84:5146
广东珠江,http://yanshifen.top:8889/udp/239.77.0.1:5146
广东新闻,http://yanshifen.top:8889/udp/239.77.0.173:5146
广东民生,http://yanshifen.top:8889/udp/239.77.0.225:5146
广东体育,http://yanshifen.top:8889/udp/239.77.0.112:5146
经济科教,http://yanshifen.top:8889/udp/239.77.0.85:5146
大湾区卫视,http://yanshifen.top:8889/udp/239.77.0.215:5146
广东影视,http://yanshifen.top:8889/udp/239.77.0.217:5146
广东少儿,http://yanshifen.top:8889/udp/239.77.0.250:5146
揭阳综合,http://61.145.188.90:50055/udp/239.77.0.229:5146
揭阳生活,http://61.145.188.90:50055/udp/239.77.0.251:5146
汕尾综合,http://61.145.188.90:50055/udp/239.77.0.25:5146
汕尾生活,http://61.145.188.90:50055/udp/239.77.0.187:5146
汕头生活,http://61.145.188.90:50055/udp/239.253.43.46:5146
潮州综合,http://61.145.188.90:50055/udp/239.253.43.70:5146
潮州民生,http://61.145.188.90:50055/udp/239.253.43.75:5146
广东卫视,http://61.145.188.90:50055/udp/239.77.0.84:5146
广东珠江,http://61.145.188.90:50055/udp/239.77.0.1:5146
广东新闻,http://61.145.188.90:50055/udp/239.77.0.173:5146
广东民生,http://61.145.188.90:50055/udp/239.77.0.225:5146
广东体育,http://61.145.188.90:50055/udp/239.77.0.112:5146
经济科教,http://61.145.188.90:50055/udp/239.77.0.85:5146
大湾区卫视,http://61.145.188.90:50055/udp/239.77.0.215:5146
广东影视,http://61.145.188.90:50055/udp/239.77.0.217:5146
广东少儿,http://61.145.188.90:50055/udp/239.77.0.250:5146

🚀甘肃综合,#genre#
兰州新闻,https://liveplus.lzr.com.cn/xwzh/HD/live.m3u8
兰州文旅,https://liveplus.lzr.com.cn/wlpd/HD/live.m3u8
兰州新闻综合,http://61.178.227.57:9901/tsfile/live/1011_1.m3u8?key=txiptv
兰州旅游,http://61.178.227.57:9901/tsfile/live/1009_1.m3u8?key=txiptv
奥林匹克,http://61.178.227.57:9901/tsfile/live/1003_1.m3u8?key=txiptv
法制天地,http://61.178.227.57:9901/tsfile/live/1019_1.m3u8?key=txiptv
甘肃公共,http://61.178.227.57:9901/tsfile/live/1002_1.m3u8?key=txiptv
甘肃少儿,http://61.178.227.57:9901/tsfile/live/1007_1.m3u8?key=txiptv
甘肃文化,http://61.178.227.57:9901/tsfile/live/1008_1.m3u8?key=txiptv
甘肃都市,http://61.178.227.57:9901/tsfile/live/1005_1.m3u8?key=txiptv
西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
西宁新闻,https://liveout.xntv.tv/a65jur/96iln2.m3u8
天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
敦煌频道,https://play.kankanlive.com/live/1698234808271963.m3u8
白银文教,https://play.kankanlive.com/live/1720408280309109.m3u8
嘉峪关综合,https://play.kankanlive.com/live/1690854462058921.m3u8
定西综合,https://play.kankanlive.com/live/1707969054968992.m3u8
定西文旅,https://play.kankanlive.com/live/1707482307440963.m3u8
陇南公共,https://play.kankanlive.com/live/1709171893138901.m3u8
陇南综合,https://play.kankanlive.com/live/1709171819929902.m3u8
平凉综合,https://play.kankanlive.com/live/1694661314645984.m3u8
庆阳综合,https://play.kankanlive.com/live/1700643403411931.m3u8
庆阳文旅,https://play.kankanlive.com/live/1700643349159930.m3u8
张掖综合,http://play.kankanlive.com/live/1720583434627241.m3u8
张掖农旅,http://play.kankanlive.com/live/1720583009200246.m3u8
静宁综合,https://play.kankanlive.com/live/1722996149311198.m3u8
甘州综合,https://play.kankanlive.com/live/1656898082155960.m3u8
秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8
清水综合,https://play.kankanlive.com/live/1724065906329286.m3u8
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8
靖远综合,https://play.kankanlive.com/live/1692005762394912.m3u8
陇西综合,https://play.kankanlive.com/live/1702426649052972.m3u8
渭源综合,https://play.kankanlive.com/live/1701943385631927.m3u8
庄浪综合,https://play.kankanlive.com/live/1687654127961989.m3u8
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
成县综合,https://play.kankanlive.com/live/1702454377323961.m3u8
会宁综合,https://play.kankanlive.com/live/1721783897283302.m3u8
武威综合,https://play.kankanlive.com/live/1693539781636986.m3u8
天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
酒泉综合,https://play.kankanlive.com/live/1702033926169975.m3u8
酒泉文旅,https://play.kankanlive.com/live/1702036477193973.m3u8
敦煌频道,https://play.kankanlive.com/live/1698234808271963.m3u8
白银综合,https://play.kankanlive.com/live/1720408089419110.m3u8
白银文教,https://play.kankanlive.com/live/1720408280309109.m3u8
嘉峪关综合,https://play.kankanlive.com/live/1690854462058921.m3u8
定西综合,https://play.kankanlive.com/live/1707969054968992.m3u8
定西文旅,https://play.kankanlive.com/live/1707482307440963.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
陇南公共,https://play.kankanlive.com/live/1709171893138901.m3u8
陇南综合,https://play.kankanlive.com/live/1709171819929902.m3u8
平凉综合,https://play.kankanlive.com/live/1694661314645984.m3u8
庆阳综合,https://play.kankanlive.com/live/1700643403411931.m3u8
庆阳文旅,https://play.kankanlive.com/live/1700643349159930.m3u8
甘南综合,https://play.kankanlive.com/live/1711955176432990.m3u8
甘南夏河,https://play.kankanlive.com/live/1718872789499909.m3u8
甘南卓尼,https://play.kankanlive.com/live/1711955964973985.m3u8
甘南迭部,https://play.kankanlive.com/live/1711955827175988.m3u8
舟曲综合,https://play.kankanlive.com/live/1711956058188984.m3u8
张掖综合,http://play.kankanlive.com/live/1720583434627241.m3u8
张掖农旅,http://play.kankanlive.com/live/1720583009200246.m3u8
静宁综合,https://play.kankanlive.com/live/1722996149311198.m3u8
甘州综合,https://play.kankanlive.com/live/1656898082155960.m3u8
秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8
清水综合,https://play.kankanlive.com/live/1724065906329286.m3u8
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8
靖远综合,https://play.kankanlive.com/live/1692005762394912.m3u8
陇西综合,https://play.kankanlive.com/live/1702426649052972.m3u8
渭源综合,https://play.kankanlive.com/live/1701943385631927.m3u8
兰州兰石,http://play.kankanlive.com/live/1679470864707966.m3u8
庄浪综合,https://play.kankanlive.com/live/1687654127961989.m3u8
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
成县综合,https://play.kankanlive.com/live/1702454377323961.m3u8
岷县综合,https://play.kankanlive.com/live/1722561653629309.m3u8
会宁综合,https://play.kankanlive.com/live/1721783897283302.m3u8

📺江苏频道,#genre#
江苏新闻,http://www.frankgb.cn:4022/udp/239.49.8.120:8000
江苏城市,http://www.frankgb.cn:4022/udp/239.49.8.107:8000
江苏影视,http://www.frankgb.cn:4022/udp/239.49.8.118:8000
江苏综艺,http://www.frankgb.cn:4022/udp/239.49.8.108:8000
江苏教育,http://www.frankgb.cn:4022/udp/239.49.8.122:8000
江苏体育,http://www.frankgb.cn:4022/udp/239.49.8.117:8000
南京教科,http://nklive.nbs.cn/hls/75b3c462-b831-4de7-a34b-5d3221db2069/index.m3u8
南京新闻,http://nklive.nbs.cn/hls/d511bc9d-a694-4453-b3a2-4fc842cc97a1/index.m3u8
镇江新闻,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
常熟民生,http://3gvod.zjgonline.com.cn:1935/live/_definst_/shehuishenghuo_app/chunklist.m3u8
苏州4k,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州电影娱乐,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
无锡移动,http://m.m3u8.wifiwx.com/live/wifiwx-494.m3u8
江阴新闻,http://221.228.70.101:8080/live/xinwen.m3u8
常州武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
常州武进生活,https://live.wjyanghu.com/live/CH2.m3u8
常熟综合,http://cstvplay.21cs.cn/cstv1/cstv1.flv
如东,https://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
涟水,https://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
大丰TV-1,https://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
沭阳,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
句容新闻,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
大丰新闻,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
盱眙,https://litchi-play-encrypted.jstv.com:443/live/xuyi.m3u8?txSecret=ad31b1eab3a443a805b0073c5b40803d&txTime=1757382579
洪泽,https://litchi-play-encrypted.jstv.com:443/live/hongze.m3u8?txSecret=a5839dab11fcfbd3b07ce4a6b06f4afc&txTime=1757382557
兴化,https://litchi-play-encrypted.jstv.com:443/live/xinghua.m3u8?txSecret=3361cd88e47c1534748fb70cf173016d&txTime=1757382519
泰兴,https://litchi-play-encrypted.jstv.com:443/live/taixing.m3u8?txSecret=6e36a7638a59ef3c29f4eb1e7d9d7c8b&txTime=1757382486
江阴,https://litchi-play-encrypted.jstv.com:443/live/jiangyin.m3u8?txSecret=8eb2b403356d1449789d0b419aec5d3a&txTime=1757381942
新沂,https://litchi-play-encrypted.jstv.com:443/live/xinyi.m3u8?txSecret=622a1e36bf396caeb02b5b0bedecb5dd&txTime=1757382682
贾汪,https://litchi-play-encrypted.jstv.com:443/live/jiawang.m3u8?txSecret=e9c9727f17a415cb0df504b934603571&txTime=1757382668
铜山,https://litchi-play-encrypted.jstv.com:443/live/tongshan.m3u8?txSecret=97d2ca3f24b87f2aead484a62053902b&txTime=1757382653
吴江,https://ctlive2.wjdaily.com/wjtv/ch1.m3u8
吴江,https://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8?auth_key=4849225473-0-0-ccc3233d52ea78642c7045805f46ea58&extra_key=kuPfWJHmelFzV3-zoreYDOH4OVvUscNtgFUPukN0LjrE7j9GbJe-1SiVIo_invs13HOTHPShIbZWuurqH8qWSk1Ouqm4Z10UlHpsUzS1j4nZoIRkEzTmKDOrVq3vGwbvmvC6qDLIKmmLHfFxL7WJeMpZZlN8MDPUoCW9CYoMIW0
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8?zjiangsd
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8?zjiangsd
如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
涟水综合频道,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8?zjiangsd
涟水电视台综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd
武进生活,https://live.wjyanghu.com/live/CH2.m3u8?zjiangsd
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?zjiangsd
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
扬州江都频道,http://cm-wshls.homecdn.com/live/8c1.m3u8
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=25eac7fcbe9d822bf028ffc8-170493717234726&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8
淮安公共,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
淮安无线,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
镇江新闻频道,http://cm-wshls.homecdn.com/live/2aa50.m3u8
句容生活频道,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?zjiangsd
句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
句容影院频道,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8?zjiangsd
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?zjiangsd

🦉安徽频道,#genre#
安徽经济,http://202.102.201.244:40022/rtp/238.1.79.44:4464
安徽影视,http://202.102.201.244:40022/rtp/238.1.79.42:4448
安徽农业科教,http://202.102.201.244:40022/rtp/238.1.79.40:4432
安徽综艺体育,http://202.102.201.244:40022/rtp/238.1.79.41:4440
安徽国际,http://202.102.201.244:40022/rtp/238.1.78.61:6360
固镇综合,http://www.guzhenm.com:7001/hls/hd-live.m3u8
黄山新闻频道,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8
JRTV,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
阜阳生活,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2853.m3u8?auth_key=4835990486-0-0-dcdb6cc0aee871a664044ee7a3e83308&extra_key=jiEx28IYtuWJ1_w9kBTIOKIb4qAj8AdUpC907-3A-1heP_ZkcC9shKy2LFM4R9AiQLgQILrQJL1arILWCMAAizwLLRfZ5JckaokxNmuSv2KZs6SyYxsEki45eCNOFysmPiq_XKQRYYjgnOQiBte9knM20QVSjr7_kfGY0ZMQJoKWXhwFqOC7MaahYRl6X9Bv
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
亳州综合,http://zbbf2.ahbztv.com/live/416.m3u8
黄山文旅,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8
黄山新闻,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8
含山,http://livehs.hswltv.com/hls/hanshanzh/index.m3u8
萧县,http://60.171.239.216:9080/hls/stream1.m3u8
淮北新闻综合[1280*720],https://vms-x.hbnews.net:443/video/xwzh/index.m3u8
淮北经济生活[1280*720],https://vms-x.hbnews.net:443/video/JJSH/index.m3u8
池州新闻综合[1920*1080],http://gbds.chiznews.com:8037/live/xwzh.m3u8
繁昌文化,https://nfcplay.wuhunews.cn/fc/whyl.m3u8
固镇,http://www.guzhenm.com:7001/hls/hd-live.m3u8
绩溪,https://live.cnjxxw.com/hls/jxzh/playlist.m3u8
歙县,http://112.28.222.71:20080/live/09c5ad9fdb8a44fbaf152b03f8402589/hls.m3u8
太湖,http://112.28.222.71:20080/live/cd47e028615f4bd29098cdc78126e524/hls.m3u8
安庆,https://aq-live.media.xinhuamm.net/r/252b77197b104e1aa2456481204fb656.m3u8?auth_key=2341308330-0-0-4e8ffbdb0c0dcfab23e1b8962730f59d
淮南,http://112.28.222.71:20080/live/8f025f302a3441f4b5a45ad4f06b42cb/hls.m3u8
马鞍山科教,https://live.masbcx.cn/fe60c7f6a746404590186208394ceb43/935bce782af148c18a8048eabb0d7afa.m3u8?auth_key=2334657804-859d6a4ae6094480b20ff635612cd14d-0-8151ea4280c5f6a71fad438456ffa6df
马鞍山新闻,https://live.masbcx.cn/37da93f77452420d8990a9e91d865b81/94a165a5a7104676b7c68e39b4917d20.m3u8?auth_key=2334657789-9dd6b0079eb842f3a29bba1254dfedc3-0-2175f4b991c6e69d890d998237654a14
阜南,https://xhmm-new-live.media.xinhuamm.net/liveNoRecord/a42bf9ee9c224a44a393aafc33990c78_111ae5a842ff4b32ab277ed1d9e216c5.m3u8?auth_key=2017017629-3866c768f70a4b47a2352f7b746e7bc1-0-1470ba4cbd641cbe479da8838d3396da
广德生活,https://live.gdtv.ah.cn/live/shenghuoTV.m3u8
广德新闻,https://live.gdtv.ah.cn/live/newsTV.m3u8
GDTV教育,https://p2.vzan.com/slowlive/677282322271134305/live.m3u8
涡阳,http://220.180.124.18:888/live/ch0.m3u8
蒙城,https://p2hs.vzan.com/200263/698384284379943742/live.m3u8?zbid=200263&tpid=1914190744
蒙城,https://play-hsbj.vzan.com/200263/698384284379943742/live.m3u8
祁门,http://file.qmxrmt.com/nmip-media/channellive/channel108622/playlist.m3u8
淮北矿业,http://xcblive.hbcoal.com/3/sd/live.m3u8
潜山,http://60.171.171.101:8278/rtmp_export/video22.m3u8
金寨,http://file.kanjinzhai.cn/hls/jinzhaixw/playlist.m3u8

🍕浙江频道,#genre#
浙江新闻,https://ali-xwl.cztv.com/live/channel071080Plxw.m3u8
浙江国际,https://ali-xwl.cztv.com/live/channel101080Plxw.m3u8
浙江科教,https://ali-xwl.cztv.com/live/channel041080Plxw.m3u8
浙江经济,https://ali-xwl.cztv.com/live/channel031080Plxw.m3u8
